"Year","State","City","Store name","Lines","Category","Sales revenue","Quantity sold"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Outdoor","14626.9","75"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Leather","Pants","1643.4","7"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Leather","Shirts","557.4","3"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Day wear","50329","382"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Hats,gloves,scarves","9171.9","98"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Night wear","1291.2","5"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Overcoats","Dry wear","11944.9","47"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Overcoats","Wet wear","10187","43"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","2 Pocket shirts","13354.4","56"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Long sleeve","36415.6","205"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Short sleeve","67705.5","348"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Cardigan","60430","348"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Soft fabric","1637.6","11"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Turtleneck","10716.7","39"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","Sweats","3953.6","17"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","T-Shirts","231523.8","1188"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Jeans","9882.2","45"
"2005","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Party pants","3458","22"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Belts,bags,wallets","1900.7","13"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Hair accessories","4681","19"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","City Skirts","Full length","705.4","3"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","City Trousers","Bermudas","2829.8","13"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","City Trousers","Long lounge pants","2079.4","9"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Evening wear","25329.1","192"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Sweater dresses","4027.9","27"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Boatwear","447","3"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Outdoor","249","1"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Leather","Shirts","1773.1","8"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Overcoats","Dry wear","1614","6"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","2 Pocket shirts","1656.2","7"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Long sleeve","24458.7","155"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Short sleeve","25212.6","133"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Cardigan","278","2"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Soft fabric","1666.8","9"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Turtleneck","2932.3","11"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Sweat-T-Shirts","T-Shirts","54971.2","287"
"2005","Massachusetts","Boston","e-Fashion Boston Newbury","Trousers","Jeans","906.5","4"
"2005","New York","New York","e-Fashion New York 5th","Accessories","Belts,bags,wallets","38290","286"
"2005","New York","New York","e-Fashion New York 5th","Accessories","Hair accessories","9460.6","56"
"2005","New York","New York","e-Fashion New York 5th","Accessories","Hats,gloves,scarves","94427.4","651"
"2005","New York","New York","e-Fashion New York 5th","Accessories","Jewelry","336054.6","2001"
"2005","New York","New York","e-Fashion New York 5th","Accessories","Lounge wear","18918.8","118"
"2005","New York","New York","e-Fashion New York 5th","City Skirts","Full length","5926","24"
"2005","New York","New York","e-Fashion New York 5th","City Skirts","Mini city","270","2"
"2005","New York","New York","e-Fashion New York 5th","City Trousers","Bermudas","4100.2","20"
"2005","New York","New York","e-Fashion New York 5th","City Trousers","Long lounge pants","8050.5","56"
"2005","New York","New York","e-Fashion New York 5th","Dresses","Casual dresses","18213.2","113"
"2005","New York","New York","e-Fashion New York 5th","Dresses","Evening wear","52412.4","371"
"2005","New York","New York","e-Fashion New York 5th","Dresses","Sweater dresses","5142.5","33"
"2005","New York","New York","e-Fashion New York 5th","Jackets","Boatwear","1618","13"
"2005","New York","New York","e-Fashion New York 5th","Jackets","Fancy fabric","3900","20"
"2005","New York","New York","e-Fashion New York 5th","Jackets","Outdoor","8727.7","41"
"2005","New York","New York","e-Fashion New York 5th","Leather","Pants","1942.2","8"
"2005","New York","New York","e-Fashion New York 5th","Leather","Shirts","657.4","3"
"2005","New York","New York","e-Fashion New York 5th","Outerwear","Day wear","76967.4","555"
"2005","New York","New York","e-Fashion New York 5th","Outerwear","Hats,gloves,scarves","5209.5","54"
"2005","New York","New York","e-Fashion New York 5th","Outerwear","Night wear","1345","5"
"2005","New York","New York","e-Fashion New York 5th","Overcoats","Dry wear","13235.8","52"
"2005","New York","New York","e-Fashion New York 5th","Overcoats","Wet wear","9769","41"
"2005","New York","New York","e-Fashion New York 5th","Shirt Waist","2 Pocket shirts","9634.7","42"
"2005","New York","New York","e-Fashion New York 5th","Shirt Waist","Long sleeve","27258","166"
"2005","New York","New York","e-Fashion New York 5th","Shirt Waist","Short sleeve","58729.2","302"
"2005","New York","New York","e-Fashion New York 5th","Sweaters","Cardigan","56883.9","327"
"2005","New York","New York","e-Fashion New York 5th","Sweaters","Soft fabric","2852","18"
"2005","New York","New York","e-Fashion New York 5th","Sweaters","Turtleneck","7046","25"
"2005","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","Sweats","1683","8"
"2005","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","T-Shirts","184472.5","981"
"2005","New York","New York","e-Fashion New York 5th","Trousers","Jeans","9768","43"
"2005","New York","New York","e-Fashion New York 5th","Trousers","Party pants","3178.5","22"
"2005","New York","New York","e-Fashion New York Magnolia","Accessories","Belts,bags,wallets","80446.3","573"
"2005","New York","New York","e-Fashion New York Magnolia","Accessories","Hair accessories","17364.2","96"
"2005","New York","New York","e-Fashion New York Magnolia","Accessories","Hats,gloves,scarves","147073.9","923"
"2005","New York","New York","e-Fashion New York Magnolia","Accessories","Jewelry","406304.6","2445"
"2005","New York","New York","e-Fashion New York Magnolia","Accessories","Lounge wear","33777","197"
"2005","New York","New York","e-Fashion New York Magnolia","City Skirts","Full length","13849.5","58"
"2005","New York","New York","e-Fashion New York Magnolia","City Skirts","Mini city","6789.2","45"
"2005","New York","New York","e-Fashion New York Magnolia","City Trousers","Bermudas","9493.2","45"
"2005","New York","New York","e-Fashion New York Magnolia","City Trousers","Long lounge pants","12459.2","73"
"2005","New York","New York","e-Fashion New York Magnolia","Dresses","Casual dresses","21600.7","132"
"2005","New York","New York","e-Fashion New York Magnolia","Dresses","Evening wear","101419.4","709"
"2005","New York","New York","e-Fashion New York Magnolia","Dresses","Sweater dresses","14625.8","89"
"2005","New York","New York","e-Fashion New York Magnolia","Jackets","Boatwear","4681","32"
"2005","New York","New York","e-Fashion New York Magnolia","Jackets","Fancy fabric","7630","41"
"2005","New York","New York","e-Fashion New York Magnolia","Jackets","Outdoor","27292","144"
"2005","New York","New York","e-Fashion New York Magnolia","Leather","Jackets","199","1"
"2005","New York","New York","e-Fashion New York Magnolia","Leather","Pants","1921.6","9"
"2005","New York","New York","e-Fashion New York Magnolia","Leather","Shirts","3236","14"
"2005","New York","New York","e-Fashion New York Magnolia","Outerwear","Day wear","109368.3","769"
"2005","New York","New York","e-Fashion New York Magnolia","Outerwear","Hats,gloves,scarves","13684.8","144"
"2005","New York","New York","e-Fashion New York Magnolia","Outerwear","Night wear","4712.8","19"
"2005","New York","New York","e-Fashion New York Magnolia","Overcoats","Dry wear","21697.6","85"
"2005","New York","New York","e-Fashion New York Magnolia","Overcoats","Wet wear","16786.8","71"
"2005","New York","New York","e-Fashion New York Magnolia","Shirt Waist","2 Pocket shirts","17874.2","76"
"2005","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Long sleeve","58274.2","345"
"2005","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Short sleeve","98871.1","514"
"2005","New York","New York","e-Fashion New York Magnolia","Sweaters","Cardigan","87012.3","525"
"2005","New York","New York","e-Fashion New York Magnolia","Sweaters","Soft fabric","5782.7","32"
"2005","New York","New York","e-Fashion New York Magnolia","Sweaters","Turtleneck","17455.1","63"
"2005","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","Sweats","4839.6","21"
"2005","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","T-Shirts","282446.4","1479"
"2005","New York","New York","e-Fashion New York Magnolia","Trousers","Jeans","17893.1","82"
"2005","New York","New York","e-Fashion New York Magnolia","Trousers","Party pants","20497.5","139"
"2005","Texas ","Austin","e-Fashion Austin","Accessories","Belts,bags,wallets","47573.1","376"
"2005","Texas ","Austin","e-Fashion Austin","Accessories","Hair accessories","11354.7","72"
"2005","Texas ","Austin","e-Fashion Austin","Accessories","Hats,gloves,scarves","84941.9","587"
"2005","Texas ","Austin","e-Fashion Austin","Accessories","Jewelry","276326.2","1773"
"2005","Texas ","Austin","e-Fashion Austin","Accessories","Lounge wear","16823","105"
"2005","Texas ","Austin","e-Fashion Austin","City Skirts","Full length","6097.7","25"
"2005","Texas ","Austin","e-Fashion Austin","City Trousers","Bermudas","5535.4","26"
"2005","Texas ","Austin","e-Fashion Austin","City Trousers","Long lounge pants","8198.6","63"
"2005","Texas ","Austin","e-Fashion Austin","Dresses","Casual dresses","16599.7","113"
"2005","Texas ","Austin","e-Fashion Austin","Dresses","Evening wear","55329.1","392"
"2005","Texas ","Austin","e-Fashion Austin","Dresses","Sweater dresses","11669.2","73"
"2005","Texas ","Austin","e-Fashion Austin","Jackets","Boatwear","1312","9"
"2005","Texas ","Austin","e-Fashion Austin","Jackets","Fancy fabric","3558.2","22"
"2005","Texas ","Austin","e-Fashion Austin","Jackets","Outdoor","16493.9","90"
"2005","Texas ","Austin","e-Fashion Austin","Leather","Pants","2395.3","11"
"2005","Texas ","Austin","e-Fashion Austin","Leather","Shirts","946","4"
"2005","Texas ","Austin","e-Fashion Austin","Outerwear","Day wear","84566.7","619"
"2005","Texas ","Austin","e-Fashion Austin","Outerwear","Hats,gloves,scarves","11974.4","127"
"2005","Texas ","Austin","e-Fashion Austin","Outerwear","Night wear","1264.3","5"
"2005","Texas ","Austin","e-Fashion Austin","Overcoats","Dry wear","9434.6","37"
"2005","Texas ","Austin","e-Fashion Austin","Overcoats","Wet wear","10687.7","46"
"2005","Texas ","Austin","e-Fashion Austin","Shirt Waist","2 Pocket shirts","3041.7","13"
"2005","Texas ","Austin","e-Fashion Austin","Shirt Waist","Long sleeve","33975.7","212"
"2005","Texas ","Austin","e-Fashion Austin","Shirt Waist","Short sleeve","45822.7","236"
"2005","Texas ","Austin","e-Fashion Austin","Sweaters","Cardigan","41138","279"
"2005","Texas ","Austin","e-Fashion Austin","Sweaters","Soft fabric","2709.7","15"
"2005","Texas ","Austin","e-Fashion Austin","Sweaters","Turtleneck","7971.3","29"
"2005","Texas ","Austin","e-Fashion Austin","Sweat-T-Shirts","Sweats","4682.8","20"
"2005","Texas ","Austin","e-Fashion Austin","Sweat-T-Shirts","T-Shirts","165593","874"
"2005","Texas ","Austin","e-Fashion Austin","Trousers","Jeans","10116.1","50"
"2005","Texas ","Austin","e-Fashion Austin","Trousers","Party pants","4938","32"
"2005","Texas ","Dallas","e-Fashion Dallas","Accessories","Belts,bags,wallets","21783.1","157"
"2005","Texas ","Dallas","e-Fashion Dallas","Accessories","Hair accessories","6366.3","28"
"2005","Texas ","Dallas","e-Fashion Dallas","Accessories","Hats,gloves,scarves","58163.8","410"
"2005","Texas ","Dallas","e-Fashion Dallas","Accessories","Jewelry","199394.6","1231"
"2005","Texas ","Dallas","e-Fashion Dallas","Accessories","Lounge wear","11252.4","76"
"2005","Texas ","Dallas","e-Fashion Dallas","City Skirts","Full length","3027.4","13"
"2005","Texas ","Dallas","e-Fashion Dallas","City Skirts","Mini city","1913.5","15"
"2005","Texas ","Dallas","e-Fashion Dallas","City Trousers","Bermudas","2564.5","13"
"2005","Texas ","Dallas","e-Fashion Dallas","City Trousers","Long lounge pants","5938.7","31"
"2005","Texas ","Dallas","e-Fashion Dallas","Dresses","Casual dresses","5727.2","44"
"2005","Texas ","Dallas","e-Fashion Dallas","Dresses","Evening wear","32876.1","236"
"2005","Texas ","Dallas","e-Fashion Dallas","Dresses","Sweater dresses","5764.9","36"
"2005","Texas ","Dallas","e-Fashion Dallas","Jackets","Boatwear","149","1"
"2005","Texas ","Dallas","e-Fashion Dallas","Jackets","Fancy fabric","1641","9"
"2005","Texas ","Dallas","e-Fashion Dallas","Jackets","Outdoor","4756.4","24"
"2005","Texas ","Dallas","e-Fashion Dallas","Leather","Jackets","7164.5","47"
"2005","Texas ","Dallas","e-Fashion Dallas","Leather","Pants","2854.4","12"
"2005","Texas ","Dallas","e-Fashion Dallas","Leather","Shirts","1444","6"
"2005","Texas ","Dallas","e-Fashion Dallas","Outerwear","Day wear","25997.7","206"
"2005","Texas ","Dallas","e-Fashion Dallas","Outerwear","Hats,gloves,scarves","3653.2","41"
"2005","Texas ","Dallas","e-Fashion Dallas","Outerwear","Night wear","1990.5","9"
"2005","Texas ","Dallas","e-Fashion Dallas","Overcoats","Dry wear","7738.3","32"
"2005","Texas ","Dallas","e-Fashion Dallas","Overcoats","Wet wear","5778.1","25"
"2005","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","2 Pocket shirts","11819.4","52"
"2005","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","Long sleeve","27721.9","174"
"2005","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","Short sleeve","42166.1","223"
"2005","Texas ","Dallas","e-Fashion Dallas","Sweaters","Cardigan","35321.4","231"
"2005","Texas ","Dallas","e-Fashion Dallas","Sweaters","Soft fabric","2278.7","16"
"2005","Texas ","Dallas","e-Fashion Dallas","Sweaters","Turtleneck","7771.6","29"
"2005","Texas ","Dallas","e-Fashion Dallas","Sweat-T-Shirts","Sweats","2887.2","13"
"2005","Texas ","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","169595.4","971"
"2005","Texas ","Dallas","e-Fashion Dallas","Trousers","Jeans","6596","29"
"2005","Texas ","Dallas","e-Fashion Dallas","Trousers","Party pants","15271.4","105"
"2005","Texas ","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","32152.7","209"
"2005","Texas ","Houston","e-Fashion Houston","Accessories","Hair accessories","7868","42"
"2005","Texas ","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","64808.5","418"
"2005","Texas ","Houston","e-Fashion Houston","Accessories","Jewelry","216597.3","1371"
"2005","Texas ","Houston","e-Fashion Houston","Accessories","Lounge wear","12975","84"
"2005","Texas ","Houston","e-Fashion Houston","City Skirts","Full length","9076.7","37"
"2005","Texas ","Houston","e-Fashion Houston","City Skirts","Mini city","1621","11"
"2005","Texas ","Houston","e-Fashion Houston","City Trousers","Bermudas","6134.4","27"
"2005","Texas ","Houston","e-Fashion Houston","City Trousers","Long lounge pants","5740.2","31"
"2005","Texas ","Houston","e-Fashion Houston","Dresses","Casual dresses","10151.5","68"
"2005","Texas ","Houston","e-Fashion Houston","Dresses","Evening wear","56433.1","396"
"2005","Texas ","Houston","e-Fashion Houston","Dresses","Sweater dresses","4837.7","29"
"2005","Texas ","Houston","e-Fashion Houston","Jackets","Fancy fabric","3600.5","19"
"2005","Texas ","Houston","e-Fashion Houston","Jackets","Outdoor","9895.3","49"
"2005","Texas ","Houston","e-Fashion Houston","Leather","Pants","1444.2","6"
"2005","Texas ","Houston","e-Fashion Houston","Leather","Shirts","498","2"
"2005","Texas ","Houston","e-Fashion Houston","Outerwear","Day wear","42973.3","308"
"2005","Texas ","Houston","e-Fashion Houston","Outerwear","Hats,gloves,scarves","7967","83"
"2005","Texas ","Houston","e-Fashion Houston","Outerwear","Night wear","2582.4","10"
"2005","Texas ","Houston","e-Fashion Houston","Overcoats","Dry wear","6807.1","27"
"2005","Texas ","Houston","e-Fashion Houston","Overcoats","Wet wear","9554.2","40"
"2005","Texas ","Houston","e-Fashion Houston","Shirt Waist","2 Pocket shirts","9796.1","41"
"2005","Texas ","Houston","e-Fashion Houston","Shirt Waist","Long sleeve","62307.4","358"
"2005","Texas ","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","50940.2","263"
"2005","Texas ","Houston","e-Fashion Houston","Sweaters","Cardigan","48039.9","278"
"2005","Texas ","Houston","e-Fashion Houston","Sweaters","Soft fabric","2904","16"
"2005","Texas ","Houston","e-Fashion Houston","Sweaters","Turtleneck","7554","26"
"2005","Texas ","Houston","e-Fashion Houston","Sweat-T-Shirts","Sweats","3908.7","17"
"2005","Texas ","Houston","e-Fashion Houston","Sweat-T-Shirts","T-Shirts","151816.3","778"
"2005","Texas ","Houston","e-Fashion Houston","Trousers","Jeans","9804.4","44"
"2005","Texas ","Houston","e-Fashion Houston","Trousers","Party pants","2864","16"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Accessories","Belts,bags,wallets","44594.1","330"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Accessories","Hair accessories","13731.5","65"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Accessories","Hats,gloves,scarves","88857.5","555"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Accessories","Jewelry","346252.9","2110"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Accessories","Lounge wear","18240.4","110"
"2005","Texas ","Houston","e-Fashion Houston Leighton","City Skirts","Full length","7380.4","30"
"2005","Texas ","Houston","e-Fashion Houston Leighton","City Skirts","Mini city","208","2"
"2005","Texas ","Houston","e-Fashion Houston Leighton","City Trousers","Bermudas","3735.3","18"
"2005","Texas ","Houston","e-Fashion Houston Leighton","City Trousers","Long lounge pants","6285.5","47"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Dresses","Casual dresses","8488","59"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Dresses","Evening wear","53033.7","373"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Dresses","Sweater dresses","4056","24"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Jackets","Boatwear","1415.5","10"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Jackets","Fancy fabric","4009","21"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Jackets","Outdoor","16332.1","80"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Leather","Pants","2788.6","12"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Leather","Shirts","996","4"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Outerwear","Day wear","74409.3","524"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Outerwear","Hats,gloves,scarves","10958.3","113"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Outerwear","Night wear","2690","10"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Overcoats","Dry wear","9649.8","39"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Overcoats","Wet wear","15038","63"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Shirt Waist","2 Pocket shirts","8789.5","36"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Shirt Waist","Long sleeve","39145.3","231"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Shirt Waist","Short sleeve","58827.5","304"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Sweaters","Cardigan","66005.5","388"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Sweaters","Soft fabric","2714","16"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Sweaters","Turtleneck","16266.8","56"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","Sweats","4319.7","19"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","T-Shirts","173505.6","889"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Trousers","Jeans","13152","55"
"2005","Texas ","Houston","e-Fashion Houston Leighton","Trousers","Party pants","10920.3","60"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Belts,bags,wallets","72958.5","405"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hair accessories","8282.8","41"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hats,gloves,scarves","4798","47"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Jewelry","6880.7","60"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Lounge wear","29707.7","222"
"2006","California","Los Angeles","e-Fashion Los Angeles","Accessories","Samples","65022.3","493"
"2006","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Full length","10841.8","73"
"2006","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Mini city","14339.8","80"
"2006","California","Los Angeles","e-Fashion Los Angeles","City Trousers","Bermudas","2366.8","21"
"2006","California","Los Angeles","e-Fashion Los Angeles","City Trousers","Long lounge pants","7301.7","49"
"2006","California","Los Angeles","e-Fashion Los Angeles","Dresses","Casual dresses","14691.3","117"
"2006","California","Los Angeles","e-Fashion Los Angeles","Dresses","Evening wear","37039.8","250"
"2006","California","Los Angeles","e-Fashion Los Angeles","Dresses","Skirts","59003.7","391"
"2006","California","Los Angeles","e-Fashion Los Angeles","Dresses","Sweater dresses","18450.3","126"
"2006","California","Los Angeles","e-Fashion Los Angeles","Jackets","Boatwear","18146.9","106"
"2006","California","Los Angeles","e-Fashion Los Angeles","Jackets","Fancy fabric","10967.8","67"
"2006","California","Los Angeles","e-Fashion Los Angeles","Jackets","Outdoor","4731.8","34"
"2006","California","Los Angeles","e-Fashion Los Angeles","Leather","Pants","291.2","2"
"2006","California","Los Angeles","e-Fashion Los Angeles","Leather","Shirts","2167.2","12"
"2006","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Day wear","4401","54"
"2006","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Night wear","961.5","6"
"2006","California","Los Angeles","e-Fashion Los Angeles","Overcoats","Dry wear","4506","33"
"2006","California","Los Angeles","e-Fashion Los Angeles","Overcoats","Wet wear","4179.9","24"
"2006","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","2 Pocket shirts","66678.5","337"
"2006","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Long sleeve","52300.2","319"
"2006","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Short sleeve","61235.2","350"
"2006","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Cardigan","1567.6","16"
"2006","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Soft fabric","100821.6","609"
"2006","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Turtleneck","54683.8","394"
"2006","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","Sweats","69925","507"
"2006","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","T-Shirts","816387.4","4446"
"2006","California","Los Angeles","e-Fashion Los Angeles","Trousers","Jeans","9781","58"
"2006","California","Los Angeles","e-Fashion Los Angeles","Trousers","Party pants","21256.9","120"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Belts,bags,wallets","77265.1","435"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Hair accessories","3656","17"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Hats,gloves,scarves","3059.7","23"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Jewelry","4537","54"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Lounge wear","17154.3","127"
"2006","California","San Francisco","e-Fashion San Francisco","Accessories","Samples","32481.2","252"
"2006","California","San Francisco","e-Fashion San Francisco","City Skirts","Full length","4844.4","37"
"2006","California","San Francisco","e-Fashion San Francisco","City Skirts","Mini city","11059.4","56"
"2006","California","San Francisco","e-Fashion San Francisco","City Trousers","Bermudas","877.9","8"
"2006","California","San Francisco","e-Fashion San Francisco","City Trousers","Long lounge pants","3769.7","25"
"2006","California","San Francisco","e-Fashion San Francisco","Dresses","Casual dresses","9614.9","68"
"2006","California","San Francisco","e-Fashion San Francisco","Dresses","Evening wear","33620.9","225"
"2006","California","San Francisco","e-Fashion San Francisco","Dresses","Skirts","44576","293"
"2006","California","San Francisco","e-Fashion San Francisco","Dresses","Sweater dresses","18062.3","134"
"2006","California","San Francisco","e-Fashion San Francisco","Jackets","Boatwear","19092","111"
"2006","California","San Francisco","e-Fashion San Francisco","Jackets","Fancy fabric","6066","36"
"2006","California","San Francisco","e-Fashion San Francisco","Jackets","Outdoor","3612.3","31"
"2006","California","San Francisco","e-Fashion San Francisco","Leather","Pants","408.5","3"
"2006","California","San Francisco","e-Fashion San Francisco","Leather","Shirts","2321.9","12"
"2006","California","San Francisco","e-Fashion San Francisco","Overcoats","Dry wear","2144.2","16"
"2006","California","San Francisco","e-Fashion San Francisco","Overcoats","Wet wear","2789.6","16"
"2006","California","San Francisco","e-Fashion San Francisco","Shirt Waist","2 Pocket shirts","78640.2","409"
"2006","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Long sleeve","44303.1","271"
"2006","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Short sleeve","47397.6","281"
"2006","California","San Francisco","e-Fashion San Francisco","Sweaters","Cardigan","1097","16"
"2006","California","San Francisco","e-Fashion San Francisco","Sweaters","Soft fabric","78428.3","460"
"2006","California","San Francisco","e-Fashion San Francisco","Sweaters","Turtleneck","53430.4","386"
"2006","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","Sweats","49305.8","376"
"2006","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","T-Shirts","659916.3","3606"
"2006","California","San Francisco","e-Fashion San Francisco","Trousers","Jeans","7953.7","47"
"2006","California","San Francisco","e-Fashion San Francisco","Trousers","Party pants","14517.6","69"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Belts,bags,wallets","41420","247"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hair accessories","7982.7","48"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hats,gloves,scarves","3715.3","37"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Jewelry","2976.4","24"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Lounge wear","11055.3","76"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Samples","29673.9","236"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Skirts","Full length","3299.3","27"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Skirts","Mini city","4469.7","24"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Bermudas","1836.7","15"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Long lounge pants","1204.4","10"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Casual dresses","8805.8","67"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Evening wear","26050.7","175"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Skirts","24516","169"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Sweater dresses","12016.7","85"
